"Subject" "Activity" "Feature" "Mean"
5 "STANDING" "tBodyAccJerk-std()-Y" -0.506544358609603
5 "STANDING" "tBodyAccJerk-std()-Z" -0.78456199486755
5 "STANDING" "tBodyGyro-mean()-X" -0.0294516873643046
5 "STANDING" "tBodyGyro-mean()-Y" -0.0774316445596026
5 "STANDING" "tBodyGyro-mean()-Z" 0.0866267116745033
5 "STANDING" "tBodyGyro-std()-X" -0.709955676983444
5 "STANDING" "tBodyGyro-std()-Y" -0.705638306688742
5 "STANDING" "tBodyGyro-std()-Z" -0.606589817380795
5 "STANDING" "tBodyGyroJerk-mean()-X" -0.103522877147351
5 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0490624519374172
5 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0506258160122517
5 "STANDING" "tBodyGyroJerk-std()-X" -0.662581310334437
5 "STANDING" "tBodyGyroJerk-std()-Y" -0.774114270364238
5 "STANDING" "tBodyGyroJerk-std()-Z" -0.564680771249007
5 "STANDING" "tBodyAccMag-mean()" -0.460866415568709
5 "STANDING" "tBodyAccMag-std()" -0.52162345171192
5 "STANDING" "tGravityAccMag-mean()" -0.460866415568709
5 "STANDING" "tGravityAccMag-std()" -0.52162345171192
5 "STANDING" "tBodyAccJerkMag-mean()" -0.589313870006622
5 "STANDING" "tBodyAccJerkMag-std()" -0.589031268133113
5 "STANDING" "tBodyGyroMag-mean()" -0.602770284825828
5 "STANDING" "tBodyGyroMag-std()" -0.664078383532781
5 "STANDING" "tBodyGyroJerkMag-mean()" -0.707383517582782
5 "STANDING" "tBodyGyroJerkMag-std()" -0.734187493344371
5 "STANDING" "fBodyAcc-mean()-X" -0.55123770513245
5 "STANDING" "fBodyAcc-mean()-Y" -0.440232431795033
5 "STANDING" "fBodyAcc-mean()-Z" -0.696171811490066
5 "STANDING" "fBodyAcc-std()-X" -0.492829885748675
5 "STANDING" "fBodyAcc-std()-Y" -0.422162171100331
5 "STANDING" "fBodyAcc-std()-Z" -0.649351210748344
5 "STANDING" "fBodyAcc-meanFreq()-X" -0.226370689942053
5 "STANDING" "fBodyAcc-meanFreq()-Y" 0.0748636861897351
5 "STANDING" "fBodyAcc-meanFreq()-Z" 0.0062663175707947
5 "STANDING" "fBodyAccJerk-mean()-X" -0.604769869438742
5 "STANDING" "fBodyAccJerk-mean()-Y" -0.550991969857417
5 "STANDING" "fBodyAccJerk-mean()-Z" -0.768762357980132
5 "STANDING" "fBodyAccJerk-std()-X" -0.584013626983444
5 "STANDING" "fBodyAccJerk-std()-Y" -0.491500434303907
5 "STANDING" "fBodyAccJerk-std()-Z" -0.798835563807947
5 "STANDING" "fBodyAccJerk-meanFreq()-X" -0.10292084499106
5 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.27429092242043
5 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.163706246351656
5 "STANDING" "fBodyGyro-mean()-X" -0.632239300829801
5 "STANDING" "fBodyGyro-mean()-Y" -0.71706218781457
5 "STANDING" "fBodyGyro-mean()-Z" -0.537329127293278
5 "STANDING" "fBodyGyro-std()-X" -0.73573857718543
5 "STANDING" "fBodyGyro-std()-Y" -0.702290390960265
5 "STANDING" "fBodyGyro-std()-Z" -0.669353687483444
5 "STANDING" "fBodyGyro-meanFreq()-X" -0.0381646986649007
5 "STANDING" "fBodyGyro-meanFreq()-Y" -0.0720666007195695
5 "STANDING" "fBodyGyro-meanFreq()-Z" 0.0744028987918874
5 "STANDING" "fBodyAccMag-mean()" -0.528503022745033
5 "STANDING" "fBodyAccMag-std()" -0.594259529756954
5 "STANDING" "fBodyAccMag-meanFreq()" 0.0781455594845364
5 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.573176177044172
5 "STANDING" "fBodyBodyAccJerkMag-std()" -0.613485123609272
5 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.131619298935099
5 "STANDING" "fBodyBodyGyroMag-mean()" -0.677355755703311
5 "STANDING" "fBodyBodyGyroMag-std()" -0.715731148145695
5 "STANDING" "fBodyBodyGyroMag-meanFreq()" 0.062219113935298
5 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.748829309536424
5 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.735610602483444
5 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0307564556565894
6 "STANDING" "tBodyAcc-mean()-X" 0.272376614181538
6 "STANDING" "tBodyAcc-mean()-Y" -0.0175697042641846
6 "STANDING" "tBodyAcc-mean()-Z" -0.11599454136
6 "STANDING" "tBodyAcc-std()-X" -0.505086085072062
6 "STANDING" "tBodyAcc-std()-Y" -0.368403670137262
6 "STANDING" "tBodyAcc-std()-Z" -0.672512004586708
6 "STANDING" "tGravityAcc-mean()-X" 0.688702063569231
6 "STANDING" "tGravityAcc-mean()-Y" 0.0162055455953846
6 "STANDING" "tGravityAcc-mean()-Z" 0.0475199990906462
6 "STANDING" "tGravityAcc-std()-X" -0.958898709015385
6 "STANDING" "tGravityAcc-std()-Y" -0.9509348864
6 "STANDING" "tGravityAcc-std()-Z" -0.937910223507692
6 "STANDING" "tBodyAccJerk-mean()-X" 0.0813833604034769
6 "STANDING" "tBodyAccJerk-mean()-Y" 0.000479281129661539
6 "STANDING" "tBodyAccJerk-mean()-Z" -0.00225896302076923
6 "STANDING" "tBodyAccJerk-std()-X" -0.531468310262154
6 "STANDING" "tBodyAccJerk-std()-Y" -0.454437496885815
6 "STANDING" "tBodyAccJerk-std()-Z" -0.738955207627692
6 "STANDING" "tBodyGyro-mean()-X" -0.0433611785374462
6 "STANDING" "tBodyGyro-mean()-Y" -0.0706129097498462
6 "STANDING" "tBodyGyro-mean()-Z" 0.0973130293888923
6 "STANDING" "tBodyGyro-std()-X" -0.653800660041538
6 "STANDING" "tBodyGyro-std()-Y" -0.626252072652308
6 "STANDING" "tBodyGyro-std()-Z" -0.599910232855692
6 "STANDING" "tBodyGyroJerk-mean()-X" -0.0829159966093231
6 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0454921005615385
6 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0533610323667692
6 "STANDING" "tBodyGyroJerk-std()-X" -0.546009968372308
6 "STANDING" "tBodyGyroJerk-std()-Y" -0.677635980501539
6 "STANDING" "tBodyGyroJerk-std()-Z" -0.526908306306892
6 "STANDING" "tBodyAccMag-mean()" -0.464770006998123
6 "STANDING" "tBodyAccMag-std()" -0.483790606354154
6 "STANDING" "tGravityAccMag-mean()" -0.464770006998123
6 "STANDING" "tGravityAccMag-std()" -0.483790606354154
6 "STANDING" "tBodyAccJerkMag-mean()" -0.551413652396923
6 "STANDING" "tBodyAccJerkMag-std()" -0.502935062310769
6 "STANDING" "tBodyGyroMag-mean()" -0.549494852037046
6 "STANDING" "tBodyGyroMag-std()" -0.579837818063692
6 "STANDING" "tBodyGyroJerkMag-mean()" -0.621936158532308
6 "STANDING" "tBodyGyroJerkMag-std()" -0.644474485460492
6 "STANDING" "fBodyAcc-mean()-X" -0.506174926221538
6 "STANDING" "fBodyAcc-mean()-Y" -0.392041410138769
6 "STANDING" "fBodyAcc-mean()-Z" -0.683725945015385
6 "STANDING" "fBodyAcc-std()-X" -0.506680276530492
6 "STANDING" "fBodyAcc-std()-Y" -0.396677793847908
6 "STANDING" "fBodyAcc-std()-Z" -0.694365207233846
6 "STANDING" "fBodyAcc-meanFreq()-X" -0.191537066813538
6 "STANDING" "fBodyAcc-meanFreq()-Y" 0.0590114878605846
6 "STANDING" "fBodyAcc-meanFreq()-Z" 0.113046089288708
6 "STANDING" "fBodyAccJerk-mean()-X" -0.549394273848923
6 "STANDING" "fBodyAccJerk-mean()-Y" -0.503558973703692
6 "STANDING" "fBodyAccJerk-mean()-Z" -0.720867157741538
6 "STANDING" "fBodyAccJerk-std()-X" -0.555346159400332
6 "STANDING" "fBodyAccJerk-std()-Y" -0.437837459287385
6 "STANDING" "fBodyAccJerk-std()-Z" -0.755751144098462
6 "STANDING" "fBodyAccJerk-meanFreq()-X" -0.0956140259974462
6 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.305422668448923
6 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.1006823905788
6 "STANDING" "fBodyGyro-mean()-X" -0.537201442069846
6 "STANDING" "fBodyGyro-mean()-Y" -0.621188724858462
6 "STANDING" "fBodyGyro-mean()-Z" -0.507604207506462
6 "STANDING" "fBodyGyro-std()-X" -0.692862440004
6 "STANDING" "fBodyGyro-std()-Y" -0.633236229753846
6 "STANDING" "fBodyGyro-std()-Z" -0.67302031484
6 "STANDING" "fBodyGyro-meanFreq()-X" 0.0289087194733538
6 "STANDING" "fBodyGyro-meanFreq()-Y" -0.0427900206246154
6 "STANDING" "fBodyGyro-meanFreq()-Z" 0.101044783556
6 "STANDING" "fBodyAccMag-mean()" -0.473974924380431
6 "STANDING" "fBodyAccMag-std()" -0.570910289993846
6 "STANDING" "fBodyAccMag-meanFreq()" 0.102346682227846
6 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.494882316238462
6 "STANDING" "fBodyBodyAccJerkMag-std()" -0.516711262173969
6 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.0831165453227692
6 "STANDING" "fBodyBodyGyroMag-mean()" -0.579130051151385
6 "STANDING" "fBodyBodyGyroMag-std()" -0.657368673849846
6 "STANDING" "fBodyBodyGyroMag-meanFreq()" 0.104193397607938
6 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.651886909221538
6 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.660175875210246
6 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.081817622852
7 "SITTING" "tBodyAcc-mean()-X" 0.26975303484739
7 "SITTING" "tBodyAcc-mean()-Y" -0.0197172891035341
7 "SITTING" "tBodyAcc-mean()-Z" -0.113423584203213
7 "SITTING" "tBodyAcc-std()-X" -0.485187847278715
7 "SITTING" "tBodyAcc-std()-Y" -0.456689568218876
7 "SITTING" "tBodyAcc-std()-Z" -0.352185504281727
7 "SITTING" "tGravityAcc-mean()-X" 0.642454313855422
7 "SITTING" "tGravityAcc-mean()-Y" -0.0456977800429719
7 "SITTING" "tGravityAcc-mean()-Z" 0.0394602698100442
7 "SITTING" "tGravityAcc-std()-X" -0.957858092349398
7 "SITTING" "tGravityAcc-std()-Y" -0.955033427429719
7 "SITTING" "tGravityAcc-std()-Z" -0.927020792851406
7 "SITTING" "tBodyAccJerk-mean()-X" 0.0836716912514056
7 "SITTING" "tBodyAccJerk-mean()-Y" 0.00696488153534137
7 "SITTING" "tBodyAccJerk-mean()-Z" -0.00864496194248996
7 "SITTING" "tBodyAccJerk-std()-X" -0.528796993420683
7 "SITTING" "tBodyAccJerk-std()-Y" -0.540023028026908
7 "SITTING" "tBodyAccJerk-std()-Z" -0.591928672239679
7 "SITTING" "tBodyGyro-mean()-X" -0.056196167979759
7 "SITTING" "tBodyGyro-mean()-Y" -0.059643871854739
7 "SITTING" "tBodyGyro-mean()-Z" 0.102900904185984
7 "SITTING" "tBodyGyro-std()-X" -0.625450021895582
7 "SITTING" "tBodyGyro-std()-Y" -0.581579749100402
7 "SITTING" "tBodyGyro-std()-Z" -0.594305602899598
7 "SITTING" "tBodyGyroJerk-mean()-X" -0.0941973969615502
7 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0422900145865462
7 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0636891701071486
7 "SITTING" "tBodyGyroJerk-std()-X" -0.637273681522892
7 "SITTING" "tBodyGyroJerk-std()-Y" -0.603126605369076
7 "SITTING" "tBodyGyroJerk-std()-Z" -0.695385495875502
7 "SITTING" "tBodyAccMag-mean()" -0.412083624852209
7 "SITTING" "tBodyAccMag-std()" -0.416915340874819
7 "SITTING" "tGravityAccMag-mean()" -0.412083624852209
7 "SITTING" "tGravityAccMag-std()" -0.416915340874819
7 "SITTING" "tBodyAccJerkMag-mean()" -0.539232472351526
7 "SITTING" "tBodyAccJerkMag-std()" -0.451218703495582
7 "SITTING" "tBodyGyroMag-mean()" -0.501441433911647
7 "SITTING" "tBodyGyroMag-std()" -0.523579608066265
7 "SITTING" "tBodyGyroJerkMag-mean()" -0.649748892682731
7 "SITTING" "tBodyGyroJerkMag-std()" -0.582982689132932
7 "SITTING" "fBodyAcc-mean()-X" -0.504482546899598
7 "SITTING" "fBodyAcc-mean()-Y" -0.473237529291566
7 "SITTING" "fBodyAcc-mean()-Z" -0.437201882291687
7 "SITTING" "fBodyAcc-std()-X" -0.478681597779518
7 "SITTING" "fBodyAcc-std()-Y" -0.483349198381526
7 "SITTING" "fBodyAcc-std()-Z" -0.359181784455462
7 "SITTING" "fBodyAcc-meanFreq()-X" -0.369959841736948
7 "SITTING" "fBodyAcc-meanFreq()-Y" -0.0187446418277108
7 "SITTING" "fBodyAcc-meanFreq()-Z" 0.0132051099514458
7 "SITTING" "fBodyAccJerk-mean()-X" -0.556494139779518
7 "SITTING" "fBodyAccJerk-mean()-Y" -0.563194917372972
7 "SITTING" "fBodyAccJerk-mean()-Z" -0.565807510943293
7 "SITTING" "fBodyAccJerk-std()-X" -0.542755182738956
7 "SITTING" "fBodyAccJerk-std()-Y" -0.546316348600803
7 "SITTING" "fBodyAccJerk-std()-Z" -0.616771362561446
7 "SITTING" "fBodyAccJerk-meanFreq()-X" -0.185527038107964
7 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.2722001109751
7 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.25919726962494
7 "SITTING" "fBodyGyro-mean()-X" -0.572561349140562
7 "SITTING" "fBodyGyro-mean()-Y" -0.552659990730522
7 "SITTING" "fBodyGyro-mean()-Z" -0.582576783096385
7 "SITTING" "fBodyGyro-std()-X" -0.645724032746988
7 "SITTING" "fBodyGyro-std()-Y" -0.605575545076305
7 "SITTING" "fBodyGyro-std()-Z" -0.63780481635743
7 "SITTING" "fBodyGyro-meanFreq()-X" -0.129554354642651
7 "SITTING" "fBodyGyro-meanFreq()-Y" -0.0724776580479518
7 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0858063119771486
7 "SITTING" "fBodyAccMag-mean()" -0.421909187971888
7 "SITTING" "fBodyAccMag-std()" -0.506239545905221
7 "SITTING" "fBodyAccMag-meanFreq()" -0.0208399166877671
7 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.454728752709719
7 "SITTING" "fBodyBodyAccJerkMag-std()" -0.451508524545382
7 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.0779830325314859
7 "SITTING" "fBodyBodyGyroMag-mean()" -0.555096296344056
7 "SITTING" "fBodyBodyGyroMag-std()" -0.588176408626506
7 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.0048728359476747
7 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.59597963217739
7 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.596649181482731
7 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0551503715130522
7 "STANDING" "tBodyAcc-mean()-X" 0.272147411016949
7 "STANDING" "tBodyAcc-mean()-Y" -0.0148790771762712
7 "STANDING" "tBodyAcc-mean()-Z" -0.108562358525424
7 "STANDING" "tBodyAcc-std()-X" -0.967184238135593
7 "STANDING" "tBodyAcc-std()-Y" -0.925026000677966
7 "STANDING" "tBodyAcc-std()-Z" -0.896604936423729
7 "STANDING" "tGravityAcc-mean()-X" 0.845185170677966
7 "STANDING" "tGravityAcc-mean()-Y" -0.0265097204440678
7 "STANDING" "tGravityAcc-mean()-Z" 0.0120837753338983
7 "STANDING" "tGravityAcc-std()-X" -0.950967695084746
7 "STANDING" "tGravityAcc-std()-Y" -0.956490563220339
7 "STANDING" "tGravityAcc-std()-Z" -0.907621654237288
7 "STANDING" "tBodyAccJerk-mean()-X" 0.081120334440678
7 "STANDING" "tBodyAccJerk-mean()-Y" 0.0103279081584746
7 "STANDING" "tBodyAccJerk-mean()-Z" -0.00484609525677966
7 "STANDING" "tBodyAccJerk-std()-X" -0.979491743728814
7 "STANDING" "tBodyAccJerk-std()-Y" -0.973177461525424
7 "STANDING" "tBodyAccJerk-std()-Z" -0.969923960338983
7 "STANDING" "tBodyGyro-mean()-X" -0.0336209423525424
7 "STANDING" "tBodyGyro-mean()-Y" -0.0855567964576271
7 "STANDING" "tBodyGyro-mean()-Z" 0.0761010826610169
7 "STANDING" "tBodyGyro-std()-X" -0.947573399491525
7 "STANDING" "tBodyGyro-std()-Y" -0.951330662881356
7 "STANDING" "tBodyGyro-std()-Z" -0.954692526440678
7 "STANDING" "tBodyGyroJerk-mean()-X" -0.094230497338983
7 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0378533843271186
7 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0498115394966102
7 "STANDING" "tBodyGyroJerk-std()-X" -0.973763780508475
7 "STANDING" "tBodyGyroJerk-std()-Y" -0.97791306220339
7 "STANDING" "tBodyGyroJerk-std()-Z" -0.984713438135593
7 "STANDING" "tBodyAccMag-mean()" -0.930089571694915
7 "STANDING" "tBodyAccMag-std()" -0.906345811915254
7 "STANDING" "tGravityAccMag-mean()" -0.930089571694915
7 "STANDING" "tGravityAccMag-std()" -0.906345811915254
7 "STANDING" "tBodyAccJerkMag-mean()" -0.975565607288136
7 "STANDING" "tBodyAccJerkMag-std()" -0.96981515
7 "STANDING" "tBodyGyroMag-mean()" -0.921461890338983
7 "STANDING" "tBodyGyroMag-std()" -0.915581062881356
7 "STANDING" "tBodyGyroJerkMag-mean()" -0.980940017118644
7 "STANDING" "tBodyGyroJerkMag-std()" -0.974691638135593
7 "STANDING" "fBodyAcc-mean()-X" -0.966632588135593
7 "STANDING" "fBodyAcc-mean()-Y" -0.944687678644068
7 "STANDING" "fBodyAcc-mean()-Z" -0.926890869322034
7 "STANDING" "fBodyAcc-std()-X" -0.967649575084746
7 "STANDING" "fBodyAcc-std()-Y" -0.920279976271186
7 "STANDING" "fBodyAcc-std()-Z" -0.889622197288136
7 "STANDING" "fBodyAcc-meanFreq()-X" -0.0662962240898305
7 "STANDING" "fBodyAcc-meanFreq()-Y" -0.0778737917627119
7 "STANDING" "fBodyAcc-meanFreq()-Z" 0.020811015079661
7 "STANDING" "fBodyAccJerk-mean()-X" -0.979486725254237
7 "STANDING" "fBodyAccJerk-mean()-Y" -0.972951938983051
7 "STANDING" "fBodyAccJerk-mean()-Z" -0.966250347118644
7 "STANDING" "fBodyAccJerk-std()-X" -0.981423200508475
7 "STANDING" "fBodyAccJerk-std()-Y" -0.975507990847458
7 "STANDING" "fBodyAccJerk-std()-Z" -0.972198541016949
7 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.157672339577966
7 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.101503394645763
7 "STANDING" "fBodyAccJerk-meanFreq()-Z" -0.0559360180762712
7 "STANDING" "fBodyGyro-mean()-X" -0.944282004067797
7 "STANDING" "fBodyGyro-mean()-Y" -0.958589813728814
7 "STANDING" "fBodyGyro-mean()-Z" -0.961085666440678
7 "STANDING" "fBodyGyro-std()-X" -0.949336933728814
7 "STANDING" "fBodyGyro-std()-Y" -0.947958669661017
7 "STANDING" "fBodyGyro-std()-Z" -0.957000890677966
7 "STANDING" "fBodyGyro-meanFreq()-X" -0.155329351050847
7 "STANDING" "fBodyGyro-meanFreq()-Y" -0.236432095367966
7 "STANDING" "fBodyGyro-meanFreq()-Z" -0.0885988096661017
7 "STANDING" "fBodyAccMag-mean()" -0.925226557169492
7 "STANDING" "fBodyAccMag-std()" -0.911234750271186
7 "STANDING" "fBodyAccMag-meanFreq()" 0.032159794961017
7 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.969617348305085
7 "STANDING" "fBodyBodyAccJerkMag-std()" -0.96923423559322
7 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.238313727128814
7 "STANDING" "fBodyBodyGyroMag-mean()" -0.940258003898305
7 "STANDING" "fBodyBodyGyroMag-std()" -0.915738269491525
7 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.163335168413559
7 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.976540026101695
7 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.974153719491525
7 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0971306262881356
8 "SITTING" "tBodyAcc-mean()-X" 0.270759063295374
8 "SITTING" "tBodyAcc-mean()-Y" -0.0181894974688612
8 "SITTING" "tBodyAcc-mean()-Z" -0.106809623683986
8 "SITTING" "tBodyAcc-std()-X" -0.582958863017438
8 "SITTING" "tBodyAcc-std()-Y" -0.349383732046263
8 "SITTING" "tBodyAcc-std()-Z" -0.499472687913167
8 "SITTING" "tGravityAcc-mean()-X" 0.647498175409253
8 "SITTING" "tGravityAcc-mean()-Y" 0.0303211113118861
8 "SITTING" "tGravityAcc-mean()-Z" 0.0836542406807936
8 "SITTING" "tGravityAcc-std()-X" -0.954256666035587
8 "SITTING" "tGravityAcc-std()-Y" -0.94844645047331
8 "SITTING" "tGravityAcc-std()-Z" -0.923180663601423
8 "SITTING" "tBodyAccJerk-mean()-X" 0.084215745375516
8 "SITTING" "tBodyAccJerk-mean()-Y" 0.000860301581786477
8 "SITTING" "tBodyAccJerk-mean()-Z" -0.0196719912994306
8 "SITTING" "tBodyAccJerk-std()-X" -0.575993073911744
8 "SITTING" "tBodyAccJerk-std()-Y" -0.458724925167972
8 "SITTING" "tBodyAccJerk-std()-Z" -0.66835678475516
8 "SITTING" "tBodyGyro-mean()-X" 0.00359053897160142
8 "SITTING" "tBodyGyro-mean()-Y" -0.091077509832669
8 "SITTING" "tBodyGyro-mean()-Z" 0.0640867611561922
8 "SITTING" "tBodyGyro-std()-X" -0.656219242281851
8 "SITTING" "tBodyGyro-std()-Y" -0.570941237019217
8 "SITTING" "tBodyGyro-std()-Z" -0.511392038012811
8 "SITTING" "tBodyGyroJerk-mean()-X" -0.104969855200356
8 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0400922240331673
8 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0582887148366548
8 "SITTING" "tBodyGyroJerk-std()-X" -0.674984452240214
8 "SITTING" "tBodyGyroJerk-std()-Y" -0.683086930288968
8 "SITTING" "tBodyGyroJerk-std()-Z" -0.695970301754448
8 "SITTING" "tBodyAccMag-mean()" -0.468522592843416
8 "SITTING" "tBodyAccMag-std()" -0.554038979266192
8 "SITTING" "tGravityAccMag-mean()" -0.468522592843416
8 "SITTING" "tGravityAccMag-std()" -0.554038979266192
8 "SITTING" "tBodyAccJerkMag-mean()" -0.534248616612028
8 "SITTING" "tBodyAccJerkMag-std()" -0.564471999961566
8 "SITTING" "tBodyGyroMag-mean()" -0.476214943826192
8 "SITTING" "tBodyGyroMag-std()" -0.581422885341281
8 "SITTING" "tBodyGyroJerkMag-mean()" -0.673625525658363
8 "SITTING" "tBodyGyroJerkMag-std()" -0.715838385516014
8 "SITTING" "fBodyAcc-mean()-X" -0.581831414648399
8 "SITTING" "fBodyAcc-mean()-Y" -0.374944236206406
8 "SITTING" "fBodyAcc-mean()-Z" -0.550979388719929
8 "SITTING" "fBodyAcc-std()-X" -0.585343460535587
8 "SITTING" "fBodyAcc-std()-Y" -0.378656458967972
8 "SITTING" "fBodyAcc-std()-Z" -0.513206312959075
8 "SITTING" "fBodyAcc-meanFreq()-X" -0.216022261686477
8 "SITTING" "fBodyAcc-meanFreq()-Y" 0.0263297524124555
8 "SITTING" "fBodyAcc-meanFreq()-Z" 0.0913951982033452
8 "SITTING" "fBodyAccJerk-mean()-X" -0.59163500910605
8 "SITTING" "fBodyAccJerk-mean()-Y" -0.495906215569395
8 "SITTING" "fBodyAccJerk-mean()-Z" -0.644285802406762
8 "SITTING" "fBodyAccJerk-std()-X" -0.598546245236655
8 "SITTING" "fBodyAccJerk-std()-Y" -0.45636839585694
8 "SITTING" "fBodyAccJerk-std()-Z" -0.691480916950178
8 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.0212336768810676
8 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.169061574411388
8 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.0826086104950178
8 "SITTING" "fBodyGyro-mean()-X" -0.601382421248399
8 "SITTING" "fBodyGyro-mean()-Y" -0.575938482711388
8 "SITTING" "fBodyGyro-mean()-Z" -0.525562919047438
8 "SITTING" "fBodyGyro-std()-X" -0.675275353078292
8 "SITTING" "fBodyGyro-std()-Y" -0.573087292172598
8 "SITTING" "fBodyGyro-std()-Z" -0.553968587869751
8 "SITTING" "fBodyGyro-meanFreq()-X" -0.117102793715658
8 "SITTING" "fBodyGyro-meanFreq()-Y" -0.153879695796192
8 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0430258806635231
8 "SITTING" "fBodyAccMag-mean()" -0.512106792856939
8 "SITTING" "fBodyAccMag-std()" -0.651638076286121
8 "SITTING" "fBodyAccMag-meanFreq()" 0.146541439681957
8 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.529244911130605
8 "SITTING" "fBodyBodyAccJerkMag-std()" -0.618027414911032
8 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.271528870278648
8 "SITTING" "fBodyBodyGyroMag-mean()" -0.609984289180071
8 "SITTING" "fBodyBodyGyroMag-std()" -0.636673891144128
8 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.0232241525951918
8 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.70215621546726
8 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.755717299964413
8 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.223748693337011
9 "SITTING" "tBodyAcc-mean()-X" 0.270313841621528
9 "SITTING" "tBodyAcc-mean()-Y" -0.0209466555412396
9 "SITTING" "tBodyAcc-mean()-Z" -0.101233826213889
9 "SITTING" "tBodyAcc-std()-X" -0.555656544538194
9 "SITTING" "tBodyAcc-std()-Y" -0.5758878952125
9 "SITTING" "tBodyAcc-std()-Z" -0.506111776081806
9 "SITTING" "tGravityAcc-mean()-X" 0.670845545555556
9 "SITTING" "tGravityAcc-mean()-Y" -0.0467446999509028
9 "SITTING" "tGravityAcc-mean()-Z" 0.104353653032743
9 "SITTING" "tGravityAcc-std()-X" -0.958784666180556
9 "SITTING" "tGravityAcc-std()-Y" -0.949938115208333
9 "SITTING" "tGravityAcc-std()-Z" -0.920554317815972
9 "SITTING" "tBodyAccJerk-mean()-X" 0.0840171430291667
9 "SITTING" "tBodyAccJerk-mean()-Y" 0.00678485848399306
9 "SITTING" "tBodyAccJerk-mean()-Z" -0.00102998088194444
9 "SITTING" "tBodyAccJerk-std()-X" -0.578305161360069
9 "SITTING" "tBodyAccJerk-std()-Y" -0.678923872274306
9 "SITTING" "tBodyAccJerk-std()-Z" -0.721610094569444
9 "SITTING" "tBodyGyro-mean()-X" -0.0701318154561458
9 "SITTING" "tBodyGyro-mean()-Y" -0.0729884312991667
9 "SITTING" "tBodyGyro-mean()-Z" 0.109092913237986
9 "SITTING" "tBodyGyro-std()-X" -0.676452392569444
9 "SITTING" "tBodyGyro-std()-Y" -0.670498220701389
9 "SITTING" "tBodyGyro-std()-Z" -0.587557692291458
9 "SITTING" "tBodyGyroJerk-mean()-X" -0.0892254930640278
9 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0397344421815972
9 "SITTING" "tBodyGyroJerk-mean()-Z" -0.053402884281875
9 "SITTING" "tBodyGyroJerk-std()-X" -0.7617108665625
9 "SITTING" "tBodyGyroJerk-std()-Y" -0.773273878854167
9 "SITTING" "tBodyGyroJerk-std()-Z" -0.744656038298611
9 "SITTING" "tBodyAccMag-mean()" -0.505183470509188
